geoid10,avgtvioevt2018,avgtprpevt2018,rtavgtvioevt2018,rtavgtprpevt2018,tpop15,tpden15,condis15,tblack15,tasian15,tlatino15,twhite15,tothrac15,tethhet15,timm15,tage1529,tkids15,tsngpar15,tavghhinc15,tpov15,tpov12515,tunemp15,tedbach15,towner15,tavgval15,tmdval15,tavrent15,tmdrent15,trentburden15,tsfu15,tsmhse15,tvac15,propretail_emp15,propoffice_emp15,propother_emp15,propind_emp15,propent_emp15,propfoodetc_emp15,propedu_emp15,totjobs15,toxconc15,cscore15,ncscore15
17031530400,28.33333396912,65.6666641236,130.328125,302.0545654,1973,3894.6719,2.3387785,94.830208,.70957935,1.6725799,1.7739482,1.0136847,9.9975595,5.4232135,19.26001,33.465347,21.188118,64080.859,15.509377,22.149012,20.260782,27.207466,83.633842,157954.89,117800,880.20831,989,87.5,81.569115,84.70948,10.211708,.67625898,.035971224,.017985612,.26978418,0,0,0,278,14287.7,9608.6104,338.71399
17031530501,75,154.3333435059,147.84150696,304.2250061,4704,9397.1318,7.4084768,95.748299,0,1.1267006,1.5943878,1.5306122,8.2610884,1.5943878,24.224066,39.329269,26.626017,55295.031,26.805882,35.542297,16.827438,19.146791,56.942677,106828.19,100200,746.63538,830,63.344593,61.900192,82.041954,24.664108,.20289855,.28985506,.47826087,.014492754,0,.014492754,0,69,14612,13365.3,592.76801
17031530502,17.66666793824,42.6666641236,109.79905701,265.1750488,1419,4548.7041,7.8360481,96.828751,0,1.9027485,.42283297,.84566593,6.1967826,.422833,22.727272,19.344263,17.377048,48820.98,21.916843,33.89711,23.567709,13.953488,81.960785,119893.06,109900,1085.5072,1471,69.565216,93.559319,84.809212,13.559319,.090909094,0,.090909094,.81818181,0,0,0,44,17288.6,5633.98,329.578
17031530503,66.66666412354,138.3333435059,128.40266418,266.4355469,5846,9243.749,7.8651505,98.015739,.87239134,.51317143,.17105713,.42764282,3.9167864,2.6000683,25.564487,34.24765,25.70533,51455.141,29.621382,35.583347,31.770046,19.76082,71.508377,112033.98,112100,963.33331,1165,76,86.603584,86.550415,10.856575,.089430891,0,.17073171,.73983741,0,0,0,123,15178.6,12642.2,586.59302
17031530600,44.66666412354,87,188.62611389,367.3986511,2636,6601.4463,12.978517,99.355087,0,.26555386,.37936267,0,1.283529,0,19.366465,42.711864,33.220341,41997.25,33.877087,43.968132,24.980902,8.3532219,42.116402,111577.89,114800,684.20074,1057,65.873016,62.765957,82.852806,22.667755,.14285715,.071428575,0,.78571427,0,0,0,28,17570.699,8783.9697,538.59802
17031540101,88,140.6666564942,208.58023071,333.412323,3881,2599.8569,23.386147,92.9142,.5926308,5.0502448,.87606281,.56686419,13.400064,4.1484156,30.791033,67.294899,59.977825,24453.287,62.123165,71.991753,38.217823,5.841527,6.7292643,67441.859,49600,443.12082,379,45.794392,14.308768,82.644196,31.253365,.021857923,0,.30601093,.33333334,.076502733,.26229507,0,183,19893.5,14583,1194.42
17031540102,54.66666793824,104,171.10067749,325.508606,3513,1717.8484,23.801935,93.253632,0,3.1312268,3.3304865,.284657,12.827826,.91090238,30.358667,65.571777,63.625305,29761.652,63.804222,74.941383,32.355339,2.3809524,13.304348,57496.73,58100,454.8718,445,49.939392,17.99308,76.889664,20.415222,.017334778,.094257854,.071505956,.81690139,0,0,0,923,17044.4,13287.1,1071.9
17031550100,31.00000190735,122.3333282471,47.08384323,185.8039551,6523,2029.6608,2.1756432,4.8443971,0,56.216465,38.663189,.27594665,53.213223,20.266748,20.895294,26.880394,7.1516647,67262.516,20.250813,23.951077,8.1578951,13.768719,65.169456,128011.28,126000,684.36755,826,39.260143,61.767838,82.559227,13.063545,.12441214,.051303975,.059427105,.6981616,.013253527,.045746047,.0076955962,2339,17772.199,23013.199,914.43799
17031550200,7.00000047684,52.3333320618,27.01659775,201.9812164,2861,1371.8453,-.52114373,.8738203,0,59.874172,39.25201,0,48.735996,9.4023066,15.27438,42.813919,2.8744326,71593.523,5.9769311,20.272633,8.7903223,21.207178,89.428574,139341.42,137300,803,1052,66,94.493782,89.456757,6.7495575,.041522492,.0034602077,.36678201,.45328718,.024221454,.11072665,0,289,15912.8,11321.3,532.31897
17031560100,6.33333349228,28.3333320618,48.19888687,215.6265717,1605,5642.3599,2.0547523,10.529594,7.8504672,70.031151,10.093458,1.4953271,48.190212,39.875389,20.436136,34.71698,9.4339619,63664.352,8.3769636,16.679132,8.2251081,13.089937,72.507553,147873.75,156300,706.17285,896,44.444443,69.467789,82.118378,7.2829132,.12659381,.097449906,.22222222,.52914387,0,.024590164,0,1098,30879.9,4844.3501,172.744
17031560200,14.33333301545,44,91.88034058,282.0512695,1724,6674.3696,4.3406463,61.368912,.40603247,30.568445,6.9605565,.69605571,52.503281,15.661253,20.040604,25.840336,7.352941,52592.832,20.359629,24.535963,29.832403,16.666666,82.666664,143909.47,149000,792.30768,990,80.769226,93.09816,89.427055,7.9754639,0,.059701491,.044776119,.029850746,0,.86567163,0,67,27715.301,7945.9902,391.85101
17031560300,9.33333301545,59,30.08811378,190.1998749,3283,12902.692,2.6782248,2.5890954,2.1017361,65.976242,27.41395,1.9189765,48.808075,37.282974,21.809322,49.306431,15.762925,67328.359,8.5951939,23.321011,10.863698,16.790352,88.321167,166091.5,172900,1002.985,1355,86.567162,98.590134,90.303772,3.4239655,.27242523,0,.089700997,.18936877,.0033222591,.3654485,.079734221,301,25660.9,16164.9,688.28802
17031560400,8.33333396912,51.3333358765,50.81301117,313.0081482,1727,13369.486,4.6717958,1.3896931,4.9218297,71.800812,21.887667,0,43.39418,47.075855,19.687319,40.201004,12.311558,59024.781,17.718588,26.577881,12.307693,12.554112,91.008774,163206.03,167200,951.21948,1225,12.195122,89.692986,94.862816,0,.050000001,.12857144,.028571429,.40000001,0,.12857144,.26428571,280,25799.6,7612.2402,275.802
17031560700,10.66666698456,66.6666641236,29.17578506,182.3486481,3726,14594.148,3.3624892,.96618354,.18786903,59.017712,39.828236,0,49.296524,33.682232,22.128288,64.226517,19.61326,67354.031,11.688662,21.761379,12.466559,13.078292,57.675629,196839.25,199400,845.73804,903,33.26403,55.249043,80.831284,11.647507,.21818182,.06787879,.12969697,.27757576,0,.28363636,.023030303,825,25210.5,11710.4,418.94
17031560800,9.33333301545,88.3333358765,15.89193439,150.4058228,6219,12191.754,-1.4032266,2.3958836,0,52.452164,45.151955,0,52.043312,21.659431,17.438496,44.376152,19.852489,81569.25,5.4349575,10.467921,11.096732,19.253153,77.149536,199640.22,194900,973.84259,1024,69.444443,74.205109,85.20739,4.1648026,.39107883,.18775934,.16286308,.057053942,.012448133,.073651455,.11514523,964,25704.5,26433.5,835.00702
17031560900,4.33333349228,49,8.17764378,92.4702759,5263,10332.429,-7.8929782,.30400911,.55101651,33.250996,64.373932,1.5200455,47.47662,13.471404,18.041042,37.519142,3.8284838,102504.63,3.8001139,5.8711762,3.5443909,23.24505,87.381706,227140.67,230400,930,1167,51.5,91.050003,93.854752,4.9000015,.26395175,.096530922,.18552037,.14328809,0,.21116139,.099547513,663,27799.9,31603.199,920.74799
17031561000,4,41.3333320618,6.66777802,68.9003677,5541,10804.453,-8.4055796,.92041147,0,32.430969,64.049812,2.598809,48.38253,11.514167,19.310593,37.646294,6.6319895,98575.734,1.7866811,3.7899296,6.1053987,32.493137,84.074944,240040,237600,817.80823,927,35.273972,91.290169,91.17807,.55892181,.029096479,.18070444,.23583461,.25267994,0,.30015314,.0015313936,653,28769.1,30735.4,919.89801
17031561100,5,35.6666679383,8.796622279999999,62.7492409,5531,10836.093,-4.2012839,.25311878,0,47.640572,52.106308,0,50.152447,22.401012,21.713976,42.304832,11.672862,87995.523,3.7967818,10.124751,7.363668,25.078207,92.754395,204180.23,204600,917.64703,917,44.85294,89.460663,86.209396,7.1251831,.029999999,.14,.075000003,.745,0,.0099999998,0,200,26564.6,29012.699,876.414
17031570100,7.33333301545,79.3333282471,56.02240753,606.0605469,1294,2199.4807,3.1497908,0,10.046368,71.483772,17.310663,1.1591963,44.881378,41.885628,27.202473,47.272728,13.454545,65509.871,20.358814,21.138845,7.1526823,10.864198,61.298702,166991.53,169800,736.49634,877,47.863251,43.301434,89.679436,7.8947372,.13282281,.057301294,.028782677,.7663058,.0036968577,.011090573,0,3787,26278.1,15382.6,491.271
17031570200,11.66666698456,71.3333282471,51.80580521,316.7554626,1978,2905.7703,2.75611,0,8.9989882,71.638016,19.362993,0,44.120872,44.843277,24.87361,38.983051,7.2033896,68374.961,17.239635,27.148636,12.696851,11.495845,74.280876,189371.3,186300,644.79999,694,48,71.428574,92.691711,5.1364365,.054947849,.025184432,.3772577,.51284659,0,.029763419,0,3931,27721.301,18361.6,609.27802
17031570300,22,82,37.99654388,141.6234894,5773,15254.434,5.9643912,1.6802356,2.2172182,80.512733,15.399273,.19054219,32.727867,40.672092,22.241468,55.10836,21.362228,57403.477,19.788048,26.841557,10.235378,12.993855,54.496403,198642.47,172600,773.65588,924,45.2957,38.490364,83.086418,10.706635,.063010499,.055425905,.30805135,.51050174,0,.031505249,.031505249,1714,27898.199,34077.602,1157.17
17031570400,4.33333349228,39.6666641236,25.71711349,235.4104767,1732,9680.5088,4.8230114,.057736721,1.3279445,83.140877,14.26097,1.2124711,28.80982,36.200924,25,35.119049,20.833334,54771.047,15.588915,17.436489,11.620469,14.075437,38.857143,176911.77,178700,746.41742,901,52.647972,35.402683,90.099007,11.91275,.009162304,.2434555,.18586387,.46858639,0,.040575918,.05235602,764,28282.9,12730.8,406.496
17031570500,10,44.3333358765,40.04805756,177.546402,2392,14625.194,5.6734681,.71070236,5.1839461,74.038467,19.857861,.20903009,40.965492,39.757526,26.149666,58.052433,15.917603,52545.145,18.39465,21.446487,2.5711663,10.464311,44.322845,182516.97,191100,797.64398,915,45.675674,35.623409,85.295364,6.9974518,.02247191,.018726591,.60674155,.29962546,0,.052434456,0,267,28587.1,17146.1,605.89301
17031580100,14.66666603089,49.6666679383,55.07572556,186.5064545,2885,9786.1055,8.5369787,2.3916812,25.857887,64.090118,4.8873482,2.7729635,51.865303,46.724438,22.149048,58.017494,23.61516,49101.027,23.812824,34.419411,11.933861,14.325221,56.799999,227383.3,220700,822.31885,942,70.72464,41.821945,87.552597,9.4202881,.0782241,.0782241,.042283297,.53488374,.0042283298,.24312897,.019027485,473,21958.801,14667,468.50601
17031580200,19.33333396912,39,57.2500267,115.4871216,3534,12541.444,8.1461544,.33955857,11.290322,81.126198,5.7724957,1.4714205,32.554661,47.934353,25.820599,66.846359,23.989218,49925.227,23.061686,26.655348,9.1607943,7.7444339,53.603603,178006.3,162700,712.04187,853,46.556473,44.834309,88.981827,13.450294,.24317913,0,.020166073,.73665482,0,0,0,843,22970.801,18637.6,587.50299
17031580300,8.666666984560001,16,34.33703232,63.3914413,2502,13757.68,6.6838675,1.2789768,13.589128,80.375702,4.7561951,0,33.30825,52.677856,27.63789,46.542057,17.75701,51701.457,12.430056,21.183054,10.302092,4.9970608,53.275108,188666.39,170100,620.56964,784,26.013514,40.927696,92.193161,6.2755814,.026954178,.008086253,.03773585,.92722374,0,0,0,742,23998.699,5059.6802,160.159
17031580400,25.33333206177,74,53.45712662,156.1510925,4551,8955.8994,7.4802427,1.8677214,11.843551,76.664474,9.624258,0,38.861744,43.221272,20.742695,58.417664,21.067158,51534.992,20.563442,31.588287,2.7777777,13.903154,54.306866,191622.06,203000,671.64178,812,53.253426,35.732166,92.36203,7.0087585,.22882883,.16396396,.38198197,.10630631,0,.11891892,0,555,25338.699,32875.398,1047.37
17031580501,32,53,69.86899567,115.7205276,4881,25688.41,9.8738165,.38926449,4.9375129,86.252815,8.256505,.16390084,24.677246,45.748821,21.972956,56.347656,22.851563,50464.32,27.672697,40.789474,10.58201,8.7066479,42.422047,183862.05,149000,658.40936,839,45.762714,13.156269,83.482796,14.823967,.08252427,.36407766,.2038835,.067961164,0,.26213592,.019417476,206,23746.6,25752.199,833.48602
17031580502,24.66666793824,45,48.70985031,88.8625565,5264,27575.23,2.8328469,.43693009,7.1998477,83.092705,8.4156532,.85486323,29.720192,49.563068,22.368921,46.384041,3.5743973,67860.352,23.024317,30.376141,9.754281,11.992562,49.451355,170563.91,146900,710.39368,809,66.771652,21.277956,87.044144,12.651756,.093548387,.051612902,.74623656,.023655914,0,.04623656,.038709678,930,24566,31163.4,1029.95
17031580600,22.66666793824,72,48.3194809,153.4853973,5297,27839.984,4.2726412,1.3781385,5.0783463,81.668869,11.855767,.018878611,31.619469,44.798943,27.128563,52.892563,15.977962,62936.656,17.104261,25.989346,13.86889,13.244593,50.676155,180539.61,174400,670.74237,792,41.630276,18.534222,94.333847,14.900063,.539823,.013274336,.17699115,.088495575,0,.14159292,.039823011,226,23325.301,31215.5,1078.21
17031580700,24.66666603089,50,41.33154678,83.780159,6356,29952.156,8.1086836,.64505976,4.6570172,86.847076,7.1113906,.73945874,23.843634,42.621147,28.185966,48.575401,17.72064,53071.078,23.269352,37.083073,14.901008,10.276788,50.884686,153017.5,156900,664.15094,830,47.44318,23.101952,87.38839,11.117134,.10144927,0,.28985506,.42028984,.057971016,.13043478,0,69,22883.301,22554.6,854.18903
17031580800,11,49,49.86400604,222.1214905,2123,30001.633,8.0823965,0,.61234099,94.677338,4.1921811,.51813471,10.179833,48.092323,28.52096,44.772728,15.454545,45525.09,21.808762,26.519077,14.607755,6.0902257,38,155990.44,154200,626.74774,848,45.569618,14.529915,86.37458,5.9829025,.41052631,.22105263,.10526316,.24210526,0,.021052632,0,95,23886.6,7428.21,382.61899
17031590500,12.33333396912,66.3333358765,66.27261353,356.439209,1791,7778.0347,2.2903359,2.2333891,34.896706,43.830265,19.039642,0,64.936317,42.825237,24.06477,47.570332,8.695652,64139.223,26.521496,30.82077,13.983904,26.19627,54.041916,404959.28,253800,858.52844,925,34.812286,17.342657,81.407036,6.5734253,.55220419,.11600928,.10440835,.097447798,0,.12993039,0,431,21007.1,7657.9302,252.867
17031590600,10.66666603089,36,30.04694748,101.4084473,3415,25405.506,7.0741234,.29282576,6.7349925,70.688141,20.204977,2.0790629,45.451775,25.68082,26.295753,51.145039,20.992367,52851.141,20.907761,30.688141,15.266337,14.279176,55.350876,190339.63,171300,682.51471,858,64.476387,33.903576,86.506523,11.353035,.088888891,.33333334,.26666668,.24444444,0,.06666667,0,45,19963.9,10771.1,369.82901
17031590700,5.66666698456,58.3333358765,18.49434471,190.3829498,3379,10062.749,7.4122987,1.3613495,10.506066,77.03463,9.7366085,1.3613495,38.567806,39.360756,23.794022,66.47966,23.422159,55990.07,33.511269,39.027283,6.6790352,19.326426,39.713409,216449.75,214900,761.29034,905,56.347824,16.635513,82.659477,8.6915894,.065335751,.027223231,.13793103,.62794918,0,.030852994,.1107078,551,19083.801,11462.1,390.97699
17031600400,11.33333396912,34.6666641236,30.33547592,92.7908554,4602,36424.875,5.6024008,1.3255106,66.731857,16.4711,15.297696,.17383745,50.397552,54.758801,25.923512,43.974239,15.455381,55861.863,28.096479,35.680138,12.558502,22.645601,39.813663,570824.5,301700,760.53766,894,62.950451,20.21726,80.801598,2.8364487,.21218488,.12815127,.11344538,.39705881,.0042016809,.073529415,.071428575,476,16874.699,7601.9702,255.536
17031600600,11,30.6666660309,36.69112778,102.2904129,2992,19661.438,7.522387,1.2032086,39.405079,39.137699,19.986631,.26737967,65.144951,47.393047,25.317513,44.700462,11.367127,46151.805,26.403744,34.692513,6.2987013,15.361596,44.789577,264551.47,231500,702.09521,848,46.456692,30.082043,87.030136,9.0246124,.070247933,.26033059,.09504132,.45041323,0,0,.12396694,242,17992.801,7101.98,238.226
17031600700,12.66666603089,38,45.46541977,136.3962708,2576,14341.5,5.4941511,4.4642859,26.397514,26.630434,41.537266,.97049689,68.477753,28.726707,22.612577,33.394497,16.697248,54641.188,16.110249,31.01708,18.344828,20.843092,38.033394,301636.59,290700,932.85712,1022,57.660625,34.470692,83.14431,5.6867905,.084507041,.014084507,.16901408,.084507041,0,.63380283,.014084507,71,18411.199,10091,330.29401
17031600900,15,53.3333358765,42.90617752,152.5553131,3605,24364.398,-.74650222,8.4049931,32.094315,16.976421,41.692093,.83217752,68.721893,31.678225,23.619972,33.421051,3.9473684,60701.594,8.5933065,14.350539,7.7549067,31.257345,40.014473,229956.06,228800,779.77386,885,41.708542,20.12158,84.020325,15.987839,.0063091484,.069400631,.12618296,.11041009,0,.21135646,.47634068,317,17869.1,11210.1,379.30399
17031610300,55.66666793824,132.666671753,95.92739868,228.6173859,5875,6383.7275,10.935135,3.0978723,6.3319149,85.923401,4.6468086,0,25.458858,40.017021,28.459576,59.042114,21.139555,42497.578,27.213896,41.212536,15.210728,9.6551723,35.436584,154264.39,142200,582.62585,713,51.72414,13.214671,78.618423,15.372169,.23827095,.029520296,.12967844,.49710068,.014233,.086979441,.0042171851,1897,21134.5,43510.301,2128.3501
17031610400,18.66666793824,62.6666641236,103.01692963,345.8425293,2135,33886.395,16.551094,1.5456674,0,97.798599,.6557377,0,4.3261518,43.793911,21.522247,78.651688,35.730335,31402.754,50.163933,54.192036,19.772257,8.0882349,18.416523,120514.02,133100,556.5401,744,59.227467,8.6230879,78.501167,19.193321,.55223882,.0074626864,.39552239,0,0,.044776119,0,134,19563.199,5750.5,237.041
17031610800,5,20.3333320618,32.61578751,132.6375275,1595,12444.253,1.3117034,1.2539184,2.8840125,22.884012,67.962387,5.0156736,48.223896,3.8871474,26.45768,61.479591,16.581633,73133.945,15.172414,18.808777,13.13253,15.53398,51.376148,170381.78,172000,745.73993,921,51.121078,43.225807,86.953766,12.096771,.2857143,.023809524,0,.61904764,0,.071428575,0,42,15765.7,3626.8,165.63901
17031611200,35.66666793824,43,158.65956116,191.2811432,2545,20155.107,17.075586,18.978388,.31434184,72.023575,8.4872293,.19646366,43.802547,37.917484,28.290766,60.671936,35.770752,31176.695,42.19561,55.369263,15.441959,5.6590753,24.011299,73888.234,64500,557.67792,724,55.094341,18.289785,79.01786,15.91449,.095022626,.44343892,.31674209,.027149322,0,.11764706,0,221,18627.1,9583.7598,357.87601
17031611300,54,78.3333282471,190.67796326,276.6007385,2481,19648.803,13.111928,5.1592102,0,87.303505,7.5372829,0,22.946695,46.271664,22.934299,57.692307,28.461538,34973.664,28.900566,36.782539,17.700579,3.867748,32.64563,102524.16,95600,612.79279,714,59.099434,18.72146,89.313286,24.748856,.36641222,.13740458,.16030534,.26463103,0,.040712468,.030534351,393,19199.4,11437.2,426.55301
17031611400,25,40,85.1498642,136.2397766,3298,26177.842,14.699315,2.3650696,0,93.268646,3.0927835,1.273499,12.841792,43.026077,27.78957,65.568863,22.60479,36690.367,42.700062,55.131336,12.013652,4.9840932,32.142857,133545.45,125700,647.0199,720,34.437084,16.32653,83.714546,24.571426,.17021276,.063829787,.56382978,.010638298,0,.031914894,.15957446,94,20238.6,14634.4,541.13599
17031611500,22.33333396912,48.3333358765,71.95017242,155.7130737,3197,16963.391,12.404495,8.9771662,.34407255,85.705345,4.7544575,.21895526,25.512329,46.512356,26.603065,61.634102,22.380106,41173.383,37.596249,43.254101,15.521235,3.3199196,25.538794,103232.07,104700,595.33527,747,53.41246,15.738285,82.643311,17.948715,.0066666668,0,.65333331,.34,0,0,0,300,21706.4,15328,630.82599
17031611600,15.33333396912,45.3333320618,99.89142609,295.3311462,1509,12401.933,10.589491,40.424122,.8614977,55.069584,2.3856859,1.259112,53.252121,29.357191,28.164347,57.910446,25.97015,39026.238,15.506958,24.121935,22.252375,1.6008538,49.173553,91991.594,85800,561.20691,697,45.192307,50.515465,85.155731,16.838486,.3888889,.33333334,.16666667,.055555556,0,.055555556,0,18,20218,8056.25,263.92001
17031611700,32,54.6666641236,163.01579285,278.4852905,1490,11754.309,13.932116,38.322147,0,60.805367,0,.87248319,48.333588,28.523489,21.476509,53.125,29.0625,35159.48,38.456375,43.288589,22.85276,5.2106428,38.922157,198379.48,87800,675.16339,810,71.241829,27.653631,90.603569,30.027931,.043988269,0,.058651026,.02052786,0,.13782991,.73900294,341,19991.5,8958.5898,296.90701
17031611800,33.33333206177,56.3333320618,148.34593201,250.7046356,2316,18298.645,14.592328,52.288429,0,47.495682,0,.21588947,50.100338,30.008636,22.970638,54.506439,33.261803,40386.473,40.587219,48.100174,27.015438,2.575423,31.239935,123334.54,113000,759.00476,897,58.05687,22.043629,86.720146,28.702644,.34090909,.090909094,.56818181,0,0,0,0,44,18914.1,8040.3501,272.155
17031611900,46.33333206177,73.666671753,299.89212036,476.8069458,1798,7125.4287,15.099687,72.525032,0,20.41157,5.7285872,1.3348165,42.888893,9.5105677,22.914351,57.284767,42.384106,39382.863,39.519283,44.270542,17.84108,3.7336025,38.983051,146172.95,155800,640.70514,775,55.7047,21.161291,81.25,31.483871,.039999999,0,.25999999,0,0,.69999999,0,50,18182.9,12524.8,425.21701
17031612000,21.33333396912,39,179.27171326,327.7310791,1355,10767.668,13.29551,95.276756,0,1.5498155,3.1734319,0,9.0986738,.73800737,24.206642,60.317459,43.650795,40826.621,23.851852,35.407406,35.22562,6.9686413,42.824074,127356.76,120900,660.98657,877,63.849766,33.026115,92.51297,33.640556,0,0,.875,.125,0,0,0,16,17407.199,3841,128.229
17031612100,31,31,310.31030273,310.3103027,1013,8039.5122,12.868518,93.287262,3.0602171,1.7769003,1.875617,0,12.814459,4.2448173,31.539982,42.105263,37.426899,35981.332,28.840437,35.67889,37.378639,11.290322,42.400002,155528.3,111700,698.61108,874,63.054188,30.782312,85.385384,36.224491,.083333336,.75,0,0,0,.16666667,0,12,16584.301,3047.3201,100.479
17031620100,20.66666603089,144.666671753,45.60164642,319.2115479,4782,14787.029,3.3490307,0,5.0188208,86.36554,8.6156416,0,24.415758,44.667503,27.917191,58.453609,16.28866,67255.398,16.372795,22.858942,13.810316,11.572283,74.916946,181970.06,170300,823.36768,793,39.175259,87.256493,93.405426,2.272728,.16526139,.075885326,.060708262,.21753794,0,.48060709,0,593,30756.199,26936.9,822.91498
17031620200,14.66666603089,46,73.99932097999999,232.0888062,2286,10260.23,.83565658,.48118985,5.4243217,72.440948,21.653543,0,42.537785,36.264217,28.171478,42.003231,7.9159937,67514.758,5.5555553,13.035871,11.111111,12.101535,65.300545,162409.63,163100,833.87097,960,56.95652,63.989635,91.236656,5.1813507,.29814816,.10185185,.24259259,.2574074,0,.1,0,540,31425.301,22962,720.966
17031620300,19.00000190735,94.3333282471,25.94919586,128.8354645,7706,20115.699,3.3402467,2.7770567,0,78.120949,18.920322,.18167661,35.313942,34.414742,27.017908,63.254238,19.322035,68296.992,9.8841,20.562572,14.185734,10.391743,67.636726,165545.55,169600,964.32159,1133,48.073704,70.223915,81.296272,5.0500259,.33603239,.18623482,.20850202,.044534411,0,.18016194,.044534411,494,34621,51623.898,1560.58
17031620400,18.33333396912,52,39.11528397,110.9451675,4436,17506.459,2.7722404,.92425609,.31559962,90.486923,8.0477905,.22542831,17.463446,43.575294,29.474751,58.610271,14.400805,66013.906,9.5797558,16.74198,5.6065731,8.9758339,77.64901,184564.28,162400,831.48151,1008,75.313812,72.720589,90.944344,11.176468,.036036037,.12612613,.3963964,.41441441,0,.027027028,0,111,36749.199,42427.898,1274.4301
17031630300,38,150,73.38740540000001,289.6871338,5614,14754.291,4.6019068,0,.69469184,94.923409,4.3819027,0,9.6986313,44.727467,30.049875,65.896484,18.57671,57076.113,9.4570303,16.127293,13.75,9.2822962,54.898785,151486.72,141500,745.74072,890,45.370369,50.761772,92.098633,14.473686,.19990659,.010275573,.71041572,.021952359,.014479215,.042970575,0,2141,29440.699,44158.801,1339.96
17031630400,21.66666793824,71.6666641236,36.91713715,122.1105194,7317,28789.961,9.1999025,.35533687,0,93.754272,5.8903923,0,11.753132,43.925106,28.098949,57.328522,17.039711,47340.926,23.705042,36.092209,13.748881,7.3997412,52.432743,143310.7,138200,667.36194,829,55.454548,47.340427,85.177979,7.0744705,.4481132,.014150944,.30660376,.12264151,0,.10849056,0,212,28285.801,46443.199,1413.0601
17031630500,40.33333587647,81,68.60577393,137.7785339,6464,25453.246,8.5481863,1.5625,.046410892,95.745674,2.2122524,.43316832,8.2524128,43.425125,31.350557,64.677025,34.341782,58885.848,20.194876,26.889832,8.3073082,2.5908196,55.282391,283569.13,124800,711.1441,847,48.291233,32.288586,84.415382,10.999405,.16346154,.27884614,.49038461,.028846154,0,.03846154,0,208,25268.801,29165.6,895.35602
17031630800,32,83.6666641236,50.77753067,132.762085,7616,30077.719,9.8410301,4.7137609,.17069328,93.119743,1.9957983,0,13.024809,36.554623,24.008667,59.307957,31.418686,51334.398,19.466311,32.194798,13.340653,5.6985292,58.528236,127733.92,118800,714.9931,785,59.697388,54.491661,87.612854,5.7019882,.064935066,.077922076,.18181819,.13419913,.034632035,.50649351,0,231,29810.801,45705.699,1364.3101
17031630900,27,61,61.3496933,138.6048584,5123,20111.178,6.6485004,1.3273473,1.0931095,93.304703,4.2748389,0,12.730009,41.694321,26.08823,62.764885,19.27346,53195.043,10.063518,19.233824,13.012048,2.4691358,55.564583,157967.69,162400,731.67938,806,49.806198,61.839249,77.950058,10.861694,.40926641,.0077220076,.27027026,.057915058,0,.096525095,.15830116,259,33772,47746.199,1427.73
17031640100,6.66666698456,57,44.38526535,379.4940186,1600,12714.631,.12582532,3.8125,.6875,62.875004,31.25,1.375,50.53273,23.375,25.90625,48.797253,20.9622,77321.336,10.0625,10.625,4.9122806,13.957597,44.827587,202350.97,182900,905.02283,1104,58.447491,26.4,76.683937,7.1999969,.044943821,.011235955,.044943821,.41573033,0,.48314607,0,89,30817.1,8734.7803,249.03799
17031640300,9.666666984560001,59.3333320618,14.70215511,90.2408066,6954,13596.625,-1.8989903,.81967211,.37388551,51.639343,45.614033,1.553063,52.495144,11.906816,23.109001,44.489559,9.3967514,76700.68,3.7133362,10.749891,10.937927,20.338257,68.941978,194537.56,207800,937.22528,989,32.678822,68.3871,82.838425,5.4838715,.071811363,.49624866,.17792068,.187567,0,.020364417,.046087887,933,27582.199,37717,1092.09
17031640400,6.66666698456,42.6666641236,19.8353672,126.9463348,3874,7516.1211,-3.3902125,2.2199278,.98089826,40.320084,50.361382,6.1177077,57.947052,17.449665,18.688694,45.289078,11.563169,92299.422,7.2276716,14.894166,6.3818564,18.52137,81.161827,237557.16,193700,789.42731,884,48.598129,73.58934,73.260361,5.5642624,.0064935065,.023476524,.042457543,.91708291,0,.01048951,0,2002,29331.199,25370.9,822.41199
17031640500,4,22.6666679382,10.35196686,58.6611481,3779,14786.737,-4.9288335,.44985446,1.6671076,48.795979,48.451973,.63508868,52.679741,18.761578,18.80127,40.88398,6.2983427,86398.188,2.6797559,4.828867,6.4922481,21.921366,77.894005,175182.36,184700,854.25867,943,26.813881,52.542374,87.134033,6.5189056,0,.077777781,.23333333,.30000001,0,.033333335,.35555556,90,29640.5,12162.4,392.909
17031640600,11.66666698456,45.6666641236,28.29654884,110.7607651,4246,16668.445,6.679389,1.1775789,.80075365,49.576073,47.503532,.94206315,52.827122,20.913801,20.289684,43.909626,23.67387,52240.07,20.920897,24.817001,14.045193,13.843537,49.672035,186848.98,190600,824.58032,905,56.834534,34.615383,85.0215,5.1470566,.2243346,.13307984,.20152092,.35741445,0,.083650187,0,263,28847.9,12661.6,357.56299
17031640700,4.33333349228,42,13.23155308,128.244278,3644,14361.844,4.3584261,2.3326015,.19209659,61.553238,35.922062,0,49.153263,28.759605,15.14819,48.651684,12.134831,58121.91,18.057079,26.481888,11.519302,15.910073,76.272728,155994.39,166700,894.25287,1206,61.302681,58.015942,88.091263,2.5686417,.11076923,.22461538,.07692308,.052307691,0,.52615386,.0092307692,325,29127,8626.6602,237.84
